# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-10-21 07:25:40 522221225 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
  3697     3.697000  0.503899996  0.000163128 -0.023393575  0.999726333 -0.000000000000000888 -30.008212261  -0.097020000  30.008212261  0.000000998153298    18.743158  0.097020000000114 
  3698     3.698000  0.504063124  0.000163129 -0.024371504  0.999702971 -0.000000000000000888 -30.008913524  -0.099000000  30.008913524  0.000000998184775    18.742574  0.099000000000515 
  3699     3.699000  0.504226253  0.000163129 -0.025349369  0.999678653  0.000000000000000000 -30.009643505  -0.105060000  30.009643505  0.000000998217516    18.741966  0.105060000000989 
  3700     3.700000  0.504389382  0.000163130 -0.026327165  0.999653380  0.000000000000000888 -30.010402202  -0.109200000  30.010402202  0.000000998251551    18.741334  0.109200000000698 
  3701     3.701000  0.504552513  0.000163131 -0.027304892  0.999627152  0.000000000000000000 -30.011189614  -0.113420000  30.011189614  0.000000998286844    18.740678  0.113419999999920 
  3702     3.702000  0.504715644  0.000163132 -0.028282546  0.999599969  0.000000000000000000 -30.012005739  -0.117720000  30.012005739  0.000000998323417    18.739998  0.117719999998656 
  3703     3.703000  0.504878776  0.000163133 -0.029260125  0.999571831  0.000000000000000000 -30.012850576  -0.119900000  30.012850576  0.000000998361255    18.739295  0.119899999997841 
  3704     3.704000  0.505041910  0.000163134 -0.030237626  0.999542738  0.000000000000000000 -30.013724122  -0.126560000  30.013724122  0.000000998400373    18.738567  0.126559999999998 
  3705     3.705000  0.505205044  0.000163135 -0.031215046  0.999512692  0.000000000000000000 -30.014626376  -0.131100000  30.014626376  0.000000998440764    18.737816  0.131100000000828 
  3706     3.706000  0.505368180  0.000163137 -0.032192384  0.999481691  0.000000000000000000 -30.015557337  -0.133400000  30.015557337  0.000000998482428    18.737040  0.133400000001060 
  3707     3.707000  0.505531316  0.000163138 -0.033169636  0.999449736  0.000000000000000000 -30.016517001  -0.138060000  30.016517001  0.000000998525365    18.736241  0.138060000001161 
  3708     3.708000  0.505694454  0.000163139 -0.034146799  0.999416828  0.000000000000000000 -30.017505368  -0.142800000  30.017505368  0.000000998569576    18.735418  0.142800000000776 
  3709     3.709000  0.505857593  0.000163140 -0.035123872  0.999382966 -0.000000000000001776 -30.018522436  -0.147620000  30.018522436  0.000000998615067    18.734572  0.147619999999904 
  3710     3.710000  0.506020733  0.000163141 -0.036100851  0.999348152  0.000000000000000000 -30.019568201  -0.152520000  30.019568201  0.000000998661818    18.733701  0.152519999998546 
  3711     3.711000  0.506183875  0.000163143 -0.037077735  0.999312384  0.000000000000000000 -30.020642663  -0.155000000  30.020642663  0.000000998709850    18.732806  0.154999999997685 
  3712     3.712000  0.506347017  0.000163144 -0.038054520  0.999275664  0.000000000000000000 -30.021745818  -0.160020000  30.021745818  0.000000998759135    18.731888  0.160019999999150 
  3713     3.713000  0.506510161  0.000163145 -0.039031203  0.999237992  0.000000000000000000 -30.022877665  -0.165120000  30.022877665  0.000000998809722    18.730946  0.165120000000130 
  3714     3.714000  0.506673307  0.000163147 -0.040007783  0.999199368 -0.000000000000001776 -30.024038202  -0.167700000  30.024038202  0.000000998861578    18.729980  0.167700000000437 
  3715     3.715000  0.506836454  0.000163148 -0.040984257  0.999159792  0.000000000000001776 -30.025227425  -0.172920000  30.025227425  0.000000998914693    18.728990  0.172920000000687 
  3716     3.716000  0.506999602  0.000163150 -0.041960622  0.999119265  0.000000000000001776 -30.026445333  -0.175560000  30.026445333  0.000000998969091    18.727976  0.175560000000630 
  3717     3.717000  0.507162751  0.000163151 -0.042936875  0.999077787  0.000000000000000000 -30.027691924  -0.183600000  30.027691924  0.000000999024764    18.726939  0.183599999999728 
  3718     3.718000  0.507325903  0.000163153 -0.043913015  0.999035358  0.000000000000001776 -30.028967194  -0.183600000  30.028967194  0.000000999081713    18.725878  0.183599999999728 
  3719     3.719000  0.507489055  0.000163154 -0.044889037  0.998991979  0.000000000000000000 -30.030271141  -0.191820000  30.030271141  0.000000999139930    18.724792  0.191819999997733 
  3720     3.720000  0.507652210  0.000163156 -0.045864941  0.998947650 -0.000000000000001776 -30.031603762  -0.191820000  30.031603762  0.000000999199408    18.723684  0.191819999997733 
  3721     3.721000  0.507815366  0.000163158 -0.046840723  0.998902371  0.000000000000000000 -30.032965055  -0.200220000  30.032965055  0.000000999260192    18.722551  0.200219999999973 
  3722     3.722000  0.507978523  0.000163159 -0.047816381  0.998856143  0.000000000000001776 -30.034355017  -0.200220000  30.034355017  0.000000999322238    18.721395  0.200219999999973 
  3723     3.723000  0.508141682  0.000163161 -0.048791911  0.998808965  0.000000000000000000 -30.035773645  -0.208800000  30.035773645  0.000000999385553    18.720214  0.208800000001119 
  3724     3.724000  0.508304843  0.000163163 -0.049767313  0.998760840  0.000000000000001776 -30.037220937  -0.208800000  30.037220937  0.000000999450145    18.719010  0.208800000001119 
  3725     3.725000  0.508468006  0.000163164 -0.050742582  0.998711765  0.000000000000000000 -30.038696888  -0.217560000  30.038696888  0.000000999516022    18.717783  0.217560000001171 
  3726     3.726000  0.508631170  0.000163166 -0.051717717  0.998661743  0.000000000000000000 -30.040201497  -0.217560000  30.040201497  0.000000999583155    18.716531  0.217560000001171 
  3727     3.727000  0.508794336  0.000163168 -0.052692714  0.998610774  0.000000000000000000 -30.041734761  -0.223500000  30.041734761  0.000000999651558    18.715256  0.223500000000598 
  3728     3.728000  0.508957504  0.000163170 -0.053667572  0.998558857  0.000000000000000000 -30.043296675  -0.229520000  30.043296675  0.000000999721247    18.713957  0.229519999999539 
  3729     3.729000  0.509120674  0.000163172 -0.054642288  0.998505994  0.000000000000000000 -30.044887238  -0.232560000  30.044887238  0.000000999792228    18.712634  0.232559999998827 
  3730     3.730000  0.509283846  0.000163174 -0.055616859  0.998452185  0.000000000000000000 -30.046506445  -0.235620000  30.046506445  0.000000999864460    18.711288  0.235619999997994 
  3731     3.731000  0.509447020  0.000163176 -0.056591283  0.998397429  0.000000000000000000 -30.048154294  -0.241800000  30.048154294  0.000000999937963    18.709918  0.241799999999515 
  3732     3.732000  0.509610196  0.000162959 -0.057565557  0.998341728 -0.000000000000003553 -30.049830781  -0.244920000  30.049830781  0.000000997336474    18.708524  0.244920000000093 
  3733     3.733000  0.509773155  0.000162961 -0.058538374  0.998285159  0.000000000000000000 -30.051533601  -0.248060000  30.051533601  0.000000997412234    18.707109  0.248060000000550 
  3734     3.734000  0.509936116  0.000162963 -0.059511037  0.998227648  0.000000000000003553 -30.053264975  -0.254400000  30.053264975  0.000000997489264    18.705669  0.254400000001098 
  3735     3.735000  0.510099080  0.000162966 -0.060483542  0.998169195  0.000000000000000000 -30.055024901  -0.254400000  30.055024901  0.000000997567572    18.704207  0.254400000001098 
  3736     3.736000  0.510262045  0.000162968 -0.061455888  0.998109800  0.000000000000000000 -30.056813374  -0.264060000  30.056813374  0.000000997647144    18.702720  0.264060000001010 
  3737     3.737000  0.510425013  0.000162970 -0.062428072  0.998049466  0.000000000000000000 -30.058630392  -0.264060000  30.058630392  0.000000997727974    18.701210  0.264060000001010 
  3738     3.738000  0.510587983  0.000162972 -0.063400091  0.997988191  0.000000000000003553 -30.060475950  -0.270600000  30.060475950  0.000000997810075    18.699677  0.270600000000343 
  3739     3.739000  0.510750955  0.000162974 -0.064371943  0.997925976  0.000000000000000000 -30.062350045  -0.273900000  30.062350045  0.000000997893434    18.698120  0.273899999999827 
  3740     3.740000  0.510913929  0.000162977 -0.065343625  0.997862822  0.000000000000000000 -30.064252673  -0.277220000  30.064252673  0.000000997978079    18.696539  0.277219999999190 
  3741     3.741000  0.511076906  0.000162979 -0.066315135  0.997798729  0.000000000000000000 -30.066183830  -0.283920000  30.066183830  0.000000998063991    18.694935  0.283919999997551 
  3742     3.742000  0.511239885  0.000162981 -0.067286470  0.997733697  0.000000000000000000 -30.068143512  -0.287300000  30.068143512  0.000000998151161    18.693307  0.287299999998325 
  3743     3.743000  0.511402866  0.000162984 -0.068257628  0.997667728  0.000000000000000000 -30.070131716  -0.290700000  30.070131716  0.000000998239626    18.691656  0.290699999998978 
  3744     3.744000  0.511565850  0.000162986 -0.069228607  0.997600822  0.000000000000000000 -30.072148437  -0.294120000  30.072148437  0.000000998329329    18.689981  0.294119999999509 
  3745     3.745000  0.511728836  0.000162989 -0.070199402  0.997532979  0.000000000000003553 -30.074193672  -0.297560000  30.074193672  0.000000998420328    18.688282  0.297559999999919 
  3746     3.746000  0.511891824  0.000162991 -0.071170013  0.997464199  0.000000000000000000 -30.076267415  -0.304500000  30.076267415  0.000000998512581    18.686561  0.304500000000374 
  3747     3.747000  0.512054815  0.000162994 -0.072140437  0.997394484  0.000000000000003553 -30.078369664  -0.308000000  30.078369664  0.000000998606129    18.684815  0.308000000000419 
  3748     3.748000  0.512217809  0.000162996 -0.073110671  0.997323834  0.000000000000000000 -30.080500414  -0.311520000  30.080500414  0.000000998700939    18.683046  0.311520000000343 
  3749     3.749000  0.512380805  0.000162999 -0.074080713  0.997252249  0.000000000000000000 -30.082659660  -0.315060000  30.082659660  0.000000998797010    18.681254  0.315060000000145 
  3750     3.750000  0.512543803  0.000163001 -0.075050559  0.997179730  0.000000000000000000 -30.084847398  -0.322200000  30.084847398  0.000000998894351    18.679438  0.322199999999384 
  3751     3.751000  0.512706805  0.000163004 -0.076020209  0.997106277  0.000000000000003553 -30.087063624  -0.322200000  30.087063624  0.000000998992954    18.677599  0.322199999999384 
  3752     3.752000  0.512869809  0.000163007 -0.076989658  0.997031891  0.000000000000000000 -30.089308334  -0.329420000  30.089308334  0.000000999092827    18.675737  0.329419999998137 
  3753     3.753000  0.513032815  0.000163009 -0.077958906  0.996956573 -0.000000000000003553 -30.091581523  -0.333060000  30.091581523  0.000000999193991    18.673851  0.333059999997332 
  3754     3.754000  0.513195825  0.000163012 -0.078927948  0.996880323  0.000000000000003553 -30.093883186  -0.336720000  30.093883186  0.000000999296412    18.671941  0.336719999998181 
  3755     3.755000  0.513358837  0.000163015 -0.079896783  0.996803142  0.000000000000000000 -30.096213318  -0.340400000  30.096213318  0.000000999400104    18.670008  0.340399999998908 
  3756     3.756000  0.513521852  0.000163018 -0.080865409  0.996725030  0.000000000000000000 -30.098571916  -0.344100000  30.098571916  0.000000999505082    18.668052  0.344099999999514 
  3757     3.757000  0.513684869  0.000163021 -0.081833822  0.996645988  0.000000000000000000 -30.100958974  -0.351560000  30.100958974  0.000000999611318    18.666072  0.351560000000362 
  3758     3.758000  0.513847890  0.000163024 -0.082802020  0.996566017 -0.000000000000003553 -30.103374488  -0.351560000  30.103374488  0.000000999718826    18.664069  0.351560000000362 
  3759     3.759000  0.514010914  0.000163026 -0.083770001  0.996485116 -0.000000000000003553 -30.105818452  -0.359100000  30.105818452  0.000000999827621    18.662043  0.359100000000723 
  3760     3.760000  0.514173940  0.000163029 -0.084737763  0.996403288  0.000000000000003553 -30.108290863  -0.362900000  30.108290863  0.000000999937675    18.659993  0.362900000000721 
  3761     3.761000  0.514336969  0.000162814 -0.085705302  0.996320531  0.000000000000003553 -30.110791714  -0.362900000  30.110791714  0.000000997370612    18.657920  0.362900000000721 
  3762     3.762000  0.514499783  0.000162817 -0.086671321  0.996236961  0.000000000000000000 -30.113317593  -0.370560000  30.113317593  0.000000997482777    18.655827  0.370560000000353 
  3763     3.763000  0.514662600  0.000162820 -0.087637113  0.996152466  0.000000000000000000 -30.115871827  -0.374420000  30.115871827  0.000000997596192    18.653710  0.374419999999986 
  3764     3.764000  0.514825420  0.000162823 -0.088602676  0.996067049  0.000000000000000000 -30.118454410  -0.378300000  30.118454410  0.000000997710866    18.651570  0.378299999999498 
  3765     3.765000  0.514988243  0.000162826 -0.089568008  0.995980709  0.000000000000000000 -30.121065338  -0.382200000  30.121065338  0.000000997826807    18.649407  0.382199999998889 
  3766     3.766000  0.515151070  0.000162829 -0.090533106  0.995893446  0.000000000000003553 -30.123704606  -0.386120000  30.123704606  0.000000997944021    18.647220  0.386119999998158 
  3767     3.767000  0.515313899  0.000162833 -0.091497968  0.995805263  0.000000000000000000 -30.126372207  -0.390060000  30.126372207  0.000000998062502    18.645011  0.390059999997305 
  3768     3.768000  0.515476732  0.000162836 -0.092462591  0.995716159  0.000000000000000000 -30.129068138  -0.394020000  30.129068138  0.000000998182237    18.642778  0.394019999998108 
  3769     3.769000  0.515639567  0.000162839 -0.093426973  0.995626135  0.000000000000000000 -30.131792391  -0.398000000  30.131792391  0.000000998303247    18.640522  0.397999999998788 
  3770     3.770000  0.515802407  0.000162842 -0.094391111  0.995535192  0.000000000000003553 -30.134544963  -0.402000000  30.134544963  0.000000998425532    18.638243  0.401999999999347 
  3771     3.771000  0.515965249  0.000162846 -0.095355003  0.995443330  0.000000000000000000 -30.137325847  -0.406020000  30.137325847  0.000000998549066    18.635941  0.406019999999785 
  3772     3.772000  0.516128095  0.000162849 -0.096318647  0.995350550  0.000000000000000000 -30.140135038  -0.414120000  30.140135038  0.000000998673891    18.633616  0.414120000000295 
  3773     3.773000  0.516290944  0.000162852 -0.097282040  0.995256854  0.000000000000000000 -30.142972531  -0.414120000  30.142972531  0.000000998799971    18.631267  0.414120000000295 
  3774     3.774000  0.516453796  0.000162856 -0.098245180  0.995162240 -0.000000000000003553 -30.145838320  -0.418200000  30.145838320  0.000000998927316    18.628896  0.418200000000368 
  3775     3.775000  0.516616652  0.000162859 -0.099208064  0.995066711  0.000000000000000000 -30.148732398  -0.422300000  30.148732398  0.000000999055938    18.626501  0.422300000000320 
  3776     3.776000  0.516779511  0.000162863 -0.100170689  0.994970267  0.000000000000000000 -30.151654761  -0.426420000  30.151654761  0.000000999185819    18.624083  0.426420000000149 
  3777     3.777000  0.516942374  0.000162866 -0.101133055  0.994872909 -0.000000000000003553 -30.154605403  -0.430560000  30.154605403  0.000000999316964    18.621643  0.430559999999858 
  3778     3.778000  0.517105241  0.000162870 -0.102095157  0.994774637  0.000000000000000000 -30.157584318  -0.438900000  30.157584318  0.000000999449390    18.619179  0.438899999998910 
  3779     3.779000  0.517268111  0.000162874 -0.103056994  0.994675453  0.000000000000000000 -30.160591499  -0.438900000  30.160591499  0.000000999583075    18.616692  0.438899999998910 
  3780     3.780000  0.517430984  0.000162877 -0.104018563  0.994575356 -0.000000000000003553 -30.163626941  -0.443100000  30.163626941  0.000000999718027    18.614183  0.443099999998253 
  3781     3.781000  0.517593861  0.000162881 -0.104979862  0.994474348  0.000000000000003553 -30.166690638  -0.447320000  30.166690638  0.000000999854246    18.611650  0.447319999997475 
  3782     3.782000  0.517756742  0.000162885 -0.105940888  0.994372429 -0.000000000000003553 -30.169782584  -0.451560000  30.169782584  0.000000999991740    18.609094  0.451559999998352 
  3783     3.783000  0.517919627  0.000162670 -0.106901640  0.994269601  0.000000000000000000 -30.172902773  -0.455820000  30.172902773  0.000000997449908    18.606516  0.455819999999107 
  3784     3.784000  0.518082296  0.000162674 -0.107860826  0.994166003  0.000000000000000000 -30.176046957  -0.460100000  30.176046957  0.000000997589385    18.603917  0.460099999999741 
  3785     3.785000  0.518244970  0.000162677 -0.108819734  0.994061500  0.000000000000000000 -30.179219297  -0.464400000  30.179219297  0.000000997730101    18.601297  0.464400000000253 
  3786     3.786000  0.518407647  0.000162681 -0.109778360  0.993956091  0.000000000000000000 -30.182419784  -0.464400000  30.182419784  0.000000997872098    18.598653  0.464400000000253 
  3787     3.787000  0.518570329  0.000162685 -0.110736702  0.993849779  0.000000000000000000 -30.185648414  -0.473060000  30.185648414  0.000000998015372    18.595986  0.473060000000913 
  3788     3.788000  0.518733014  0.000162689 -0.111694758  0.993742563  0.000000000000000000 -30.188905179  -0.473060000  30.188905179  0.000000998159872    18.593297  0.473060000000913 
  3789     3.789000  0.518895703  0.000162693 -0.112652526  0.993634444  0.000000000000000000 -30.192190074  -0.481800000  30.192190074  0.000000998305663    18.590585  0.481800000001087 
  3790     3.790000  0.519058395  0.000162697 -0.113610003  0.993525424  0.000000000000007105 -30.195503092  -0.481800000  30.195503092  0.000000998452710    18.587850  0.481800000001087 
  3791     3.791000  0.519221092  0.000162701 -0.114567186  0.993415502  0.000000000000000000 -30.198844226  -0.486200000  30.198844226  0.000000998601029    18.585092  0.486200000000991 
  3792     3.792000  0.519383793  0.000162705 -0.115524075  0.993304680  0.000000000000000000 -30.202213470  -0.495060000  30.202213470  0.000000998750604    18.582311  0.495060000000436 
  3793     3.793000  0.519546498  0.000162709 -0.116480665  0.993192959  0.000000000000000000 -30.205610818  -0.495060000  30.205610818  0.000000998901445    18.579508  0.495060000000436 
  3794     3.794000  0.519709207  0.000162713 -0.117436955  0.993080340  0.000000000000000000 -30.209036261  -0.499520000  30.209036261  0.000000999053551    18.576682  0.499519999999976 
  3795     3.795000  0.519871920  0.000162717 -0.118392943  0.992966823  0.000000000000000000 -30.212489795  -0.504000000  30.212489795  0.000000999206924    18.573834  0.503999999999394 
  3796     3.796000  0.520034637  0.000162721 -0.119348625  0.992852409  0.000000000000000000 -30.215971412  -0.504000000  30.215971412  0.000000999361563    18.570962  0.503999999999394 
  3797     3.797000  0.520197358  0.000162725 -0.120304001  0.992737099  0.000000000000000000 -30.219481105  -0.513020000  30.219481105  0.000000999517464    18.568068  0.513019999997866 
  3798     3.798000  0.520360084  0.000162730 -0.121259067  0.992620894  0.000000000000000000 -30.223018867  -0.517560000  30.223018867  0.000000999674632    18.565152  0.517559999998696 
  3799     3.799000  0.520522813  0.000162734 -0.122213821  0.992503794  0.000000000000000000 -30.226584692  -0.517560000  30.226584692  0.000000999833063    18.562213  0.517559999998696 
  3800     3.800000  0.520685547  0.000162738 -0.123168261  0.992385802  0.000000000000000000 -30.230178572  -0.522120000  30.230178572  0.000000999992755    18.559251  0.522119999999404 
  3801     3.801000  0.520848286  0.000162524 -0.124122384  0.992266917  0.000000000000000000 -30.233800501  -0.526700000  30.233800501  0.000000997471049    18.556266  0.526699999999991 
  3802     3.802000  0.521010810  0.000162529 -0.125074909  0.992147301  0.000000000000000000 -30.237445554  -0.531300000  30.237445554  0.000000997632638    18.553263  0.531300000000456 
  3803     3.803000  0.521173338  0.000162533 -0.126027113  0.992026797  0.000000000000000000 -30.241118566  -0.535920000  30.241118566  0.000000997795454    18.550238  0.535920000000800 
  3804     3.804000  0.521335871  0.000162537 -0.126978995  0.991905406  0.000000000000000000 -30.244819530  -0.540560000  30.244819530  0.000000997959555    18.547190  0.540560000001022 
  3805     3.805000  0.521498408  0.000162542 -0.127930552  0.991783128  0.000000000000000000 -30.248548438  -0.540560000  30.248548438  0.000000998124904    18.544120  0.540560000001022 
  3806     3.806000  0.521660950  0.000162546 -0.128881782  0.991659965 -0.000000000000007105 -30.252305284  -0.549900000  30.252305284  0.000000998291532    18.541027  0.549900000001102 
  3807     3.807000  0.521823496  0.000162551 -0.129832683  0.991535917  0.000000000000007105 -30.256090060  -0.549900000  30.256090060  0.000000998459403    18.537912  0.549900000001102 
  3808     3.808000  0.521986047  0.000162555 -0.130783251  0.991410985 -0.000000000000007105 -30.259902759  -0.554600000  30.259902759  0.000000998628540    18.534774  0.554600000000960 
  3809     3.809000  0.522148602  0.000162560 -0.131733486  0.991285170  0.000000000000000000 -30.263743373  -0.554600000  30.263743373  0.000000998798943    18.531614  0.554600000000960 
  3810     3.810000  0.522311162  0.000162564 -0.132683385  0.991158473 -0.000000000000007105 -30.267611895  -0.564060000  30.267611895  0.000000998970606    18.528432  0.564060000000310 
  3811     3.811000  0.522473727  0.000162569 -0.133632944  0.991030896 -0.000000000000007105 -30.271508317  -0.568820000  30.271508317  0.000000999143529    18.525227  0.568819999999803 
  3812     3.812000  0.522636296  0.000162574 -0.134582164  0.990902438  0.000000000000007105 -30.275432631  -0.568820000  30.275432631  0.000000999317707    18.522000  0.568819999999803 
  3813     3.813000  0.522798869  0.000162578 -0.135531040  0.990773101 -0.000000000000007105 -30.279384831  -0.573600000  30.279384831  0.000000999493154    18.518751  0.573599999999175 
  3814     3.814000  0.522961448  0.000162583 -0.136479570  0.990642886  0.000000000000007105 -30.283364909  -0.578400000  30.283364909  0.000000999669870    18.515480  0.578399999998425 
  3815     3.815000  0.523124031  0.000162588 -0.137427754  0.990511793  0.000000000000000000 -30.287372856  -0.583220000  30.287372856  0.000000999847829    18.512186  0.583219999997553 
  3816     3.816000  0.523286619  0.000162374 -0.138375587  0.990379825  0.000000000000000000 -30.291408665  -0.583220000  30.291408665  0.000000997342714    18.508870  0.583219999997553 
  3817     3.817000  0.523448994  0.000162379 -0.139321796  0.990247160 -0.000000000000007105 -30.295466852  -0.592920000  30.295466852  0.000000997522488    18.505536  0.592919999998998 
  3818     3.818000  0.523611373  0.000162384 -0.140267652  0.990113623  0.000000000000000000 -30.299552811  -0.592920000  30.299552811  0.000000997703517    18.502180  0.592919999998998 
  3819     3.819000  0.523773757  0.000162389 -0.141213152  0.989979215  0.000000000000000000 -30.303666533  -0.592920000  30.303666533  0.000000997885790    18.498802  0.592919999998998 
  3820     3.820000  0.523936146  0.000162394 -0.142158294  0.989843937  0.000000000000000000 -30.307808011  -0.602700000  30.307808011  0.000000998069327    18.495402  0.602699999999956 
  3821     3.821000  0.524098540  0.000162399 -0.143103077  0.989707790  0.000000000000007105 -30.311977237  -0.602700000  30.311977237  0.000000998254108    18.491980  0.602699999999956 
  3822     3.822000  0.524260939  0.000162404 -0.144047497  0.989570775  0.000000000000000000 -30.316174202  -0.607620000  30.316174202  0.000000998440177    18.488536  0.607620000000253 
  3823     3.823000  0.524423343  0.000162409 -0.144991552  0.989432893  0.000000000000000000 -30.320398900  -0.612560000  30.320398900  0.000000998627492    18.485069  0.612560000000428 
  3824     3.824000  0.524585752  0.000162414 -0.145935241  0.989294145  0.000000000000000000 -30.324651320  -0.617520000  30.324651320  0.000000998816053    18.481581  0.617520000000482 
  3825     3.825000  0.524748166  0.000162419 -0.146878562  0.989154532  0.000000000000007105 -30.328931456  -0.622500000  30.328931456  0.000000999005869    18.478071  0.622500000000414 
  3826     3.826000  0.524910585  0.000162424 -0.147821511  0.989014055  0.000000000000000000 -30.333239299  -0.622500000  30.333239299  0.000000999196962    18.474539  0.622500000000414 
  3827     3.827000  0.525073009  0.000162429 -0.148764087  0.988872715  0.000000000000000000 -30.337574841  -0.627500000  30.337574841  0.000000999389303    18.470984  0.627500000000225 
  3828     3.828000  0.525235438  0.000162435 -0.149706287  0.988730513  0.000000000000000000 -30.341938073  -0.632520000  30.341938073  0.000000999582915    18.467408  0.632519999999914 
  3829     3.829000  0.525397873  0.000162440 -0.150648110  0.988587450  0.000000000000007105 -30.346328987  -0.632520000  30.346328987  0.000000999777764    18.463810  0.632519999999914 
  3830     3.830000  0.525560313  0.000162445 -0.151589553  0.988443528 -0.000000000000007105 -30.350747575  -0.642620000  30.350747575  0.000000999973878    18.460190  0.642619999998928 
  3831     3.831000  0.525722758  0.000162232 -0.152530614  0.988298746  0.000000000000000000 -30.355193828  -0.642620000  30.355193828  0.000000997484507    18.456548  0.642619999998928 
  3832     3.832000  0.525884990  0.000162237 -0.153470028  0.988153303  0.000000000000000000 -30.359661707  -0.647700000  30.359661707  0.000000997682342    18.452890  0.647699999998252 
  3833     3.833000  0.526047227  0.000162243 -0.154409055  0.988007006 -0.000000000000007105 -30.364157159  -0.647700000  30.364157159  0.000000997881436    18.449209  0.647699999998252 
  3834     3.834000  0.526209469  0.000162248 -0.155347696  0.987859855  0.000000000000000000 -30.368680177  -0.652800000  30.368680177  0.000000998081781    18.445507  0.652799999997455 
  3835     3.835000  0.526371717  0.000162253 -0.156285947  0.987711852  0.000000000000000000 -30.373230751  -0.657920000  30.373230751  0.000000998283380    18.441783  0.657919999998313 
  3836     3.836000  0.526533971  0.000162259 -0.157223806  0.987562998  0.000000000000000000 -30.377808873  -0.663060000  30.377808873  0.000000998486232    18.438038  0.663059999999049 
  3837     3.837000  0.526696230  0.000162264 -0.158161271  0.987413294  0.000000000000000000 -30.382414534  -0.663060000  30.382414534  0.000000998690339    18.434270  0.663059999999049 
  3838     3.838000  0.526858494  0.000162270 -0.159098341  0.987262740  0.000000000000000000 -30.387047725  -0.668220000  30.387047725  0.000000998895695    18.430481  0.668219999999664 
  3839     3.839000  0.527020764  0.000162275 -0.160035012  0.987111339  0.000000000000000000 -30.391708439  -0.673400000  30.391708439  0.000000999102300    18.426671  0.673400000000157 
  3840     3.840000  0.527183039  0.000162281 -0.160971283  0.986959090  0.000000000000000000 -30.396396665  -0.678600000  30.396396665  0.000000999310176    18.422839  0.678600000000529 
  3841     3.841000  0.527345320  0.000162286 -0.161907152  0.986805996  0.000000000000000000 -30.401112394  -0.678600000  30.401112394  0.000000999519289    18.418985  0.678600000000529 
  3842     3.842000  0.527507606  0.000162292 -0.162842617  0.986652057  0.000000000000007105 -30.405855619  -0.683820000  30.405855619  0.000000999729662    18.415110  0.683820000000779 
  3843     3.843000  0.527669898  0.000162298 -0.163777675  0.986497275  0.000000000000000000 -30.410626329  -0.689060000  30.410626329  0.000000999941316    18.411213  0.689060000000907 
  3844     3.844000  0.527832196  0.000162085 -0.164712324  0.986341650  0.000000000000000000 -30.415424516  -0.689060000  30.415424516  0.000000997465489    18.407295  0.689060000000907 
  3845     3.845000  0.527994281  0.000162091 -0.165645306  0.986185395  0.000000000000000000 -30.420243662  -0.694320000  30.420243662  0.000000997678771    18.403360  0.694320000000914 
  3846     3.846000  0.528156372  0.000162097 -0.166577877  0.986028301  0.000000000000000000 -30.425090193  -0.699600000  30.425090193  0.000000997893313    18.399404  0.699600000000800 
  3847     3.847000  0.528318468  0.000162102 -0.167510034  0.985870371 -0.000000000000007105 -30.429964099  -0.699600000  30.429964099  0.000000998109094    18.395427  0.699600000000800 
  3848     3.848000  0.528480571  0.000162108 -0.168441774  0.985711605  0.000000000000000000 -30.434865372  -0.704900000  30.434865372  0.000000998326124    18.391428  0.704900000000563 
  3849     3.849000  0.528642679  0.000162114 -0.169373097  0.985552005  0.000000000000000000 -30.439794001  -0.710220000  30.439794001  0.000000998544402    18.387408  0.710220000000206 
  3850     3.850000  0.528804793  0.000162120 -0.170304000  0.985391571  0.000000000000000000 -30.444749979  -0.710220000  30.444749979  0.000000998763936    18.383367  0.710220000000206 
  3851     3.851000  0.528966913  0.000162126 -0.171234481  0.985230304  0.000000000000000000 -30.449733294  -0.720920000  30.449733294  0.000000998984721    18.379305  0.720919999999126 
  3852     3.852000  0.529129038  0.000162132 -0.172164538  0.985068207  0.000000000000007105 -30.454743939  -0.715560000  30.454743939  0.000000999206758    18.375221  0.715559999999726 
  3853     3.853000  0.529291170  0.000162138 -0.173094168  0.984905279  0.000000000000000000 -30.459781904  -0.726300000  30.459781904  0.000000999430046    18.371116  0.726299999998403 
  3854     3.854000  0.529453308  0.000162144 -0.174023370  0.984741523 -0.000000000000007105 -30.464847178  -0.726300000  30.464847178  0.000000999654588    18.366990  0.726299999998403 
  3855     3.855000  0.529615451  0.000162150 -0.174952142  0.984576939  0.000000000000000000 -30.469939753  -0.731700000  30.469939753  0.000000999880356    18.362842  0.731699999997559 
  3856     3.856000  0.529777601  0.000161937 -0.175880482  0.984411528  0.000000000000000000 -30.475059619  -0.737120000  30.475059619  0.000000997416844    18.358674  0.737119999998370 
  3857     3.857000  0.529939538  0.000161944 -0.176807138  0.984245516  0.000000000000000000 -30.480199820  -0.737120000  30.480199820  0.000000997644206    18.354490  0.737119999998370 
  3858     3.858000  0.530101482  0.000161950 -0.177733360  0.984078682  0.000000000000000000 -30.485367219  -0.742560000  30.485367219  0.000000997872829    18.350285  0.742559999999060 
